date,departments,daily_visits,daily_admissions,admission_rate,patient_days,daily_discharge,wait_time,daily_revenue,ctf_daily,daily_profit,ctp_daily,beds_in_use,total_beds,occupancy_rate,daily_readmission,readmission_rate,bed_turnover,employee_count,employee_resign,employee_turnover,equip_count,equip_use,staff_patient_ratio,refer_reason,doctor_id,day_of_week
2024-03-02,emergency,25,0,0.0,0,28,15,0,0,0,0,44,57,0.77,0,0.0,0.0,13,0,0.0,53,0.6,1:4,Rehabilitation,EME4,Saturday
2024-03-03,internal_med,9,0,0.0,64,1,45,0,0,0,0,16,16,1.0,0,0.15,0.0,12,1,0.08,53,0.9,1:3,Breathing Disorders,INT7,Sunday
2024-03-04,surgery,0,0,0.0,123,30,0,10960,0,10943,0,33,33,1.0,3,0.15,0.0,17,1,0.06,14,0.7,1:2,Nervous System,SUR23,Monday
2024-03-05,pediatric,47,0,0.0,62,3,47,0,0,0,0,12,12,1.0,0,0.19,0.0,16,0,0.0,45,0.9,1:2,Rehabilitation,PED16,Tuesday
2024-03-06,obgyn,45,0,0.0,114,34,44,0,0,0,0,60,61,0.98,2,0.08,0.0,17,0,0.0,16,0.9,1:1,Critical Care,OBG12,Wednesday
2024-03-07,cardio,6,0,0.0,84,7,44,0,0,0,0,45,45,1.0,1,0.07,0.0,16,1,0.06,23,0.9,1:2,Critical Care,CAR3,Thursday
2024-03-08,orthopedic,21,0,0.0,50,14,0,0,0,0,0,14,14,1.0,4,0.1,0.0,19,1,0.05,10,0.7,1:3,Rehabilitation,ORT14,Friday
2024-03-09,neurology,7,0,0.0,10,11,0,0,0,0,0,5,11,0.45,4,0.18,0.0,15,1,0.07,25,0.6,1:3,Elective Procedure,NEU10,Saturday
2024-03-10,oncology,17,0,0.0,106,19,50,0,0,0,0,19,19,1.0,3,0.15,0.0,14,0,0.0,45,0.5,1:4,Joint Issues,ONC13,Sunday
2024-03-11,radiology,7,0,0.0,0,0,0,3635,0,3617,0,0,0,0.0,0,0.0,0.0,0,0,0.0,57,0.9,1:2,0,RAD20,Monday
2024-03-12,pathology,12,0,0.0,0,0,0,1710,0,1703,0,0,0,0.0,0,0.0,0.0,0,0,0.0,57,0.6,1:2,0,PAT15,Tuesday
2024-03-13,anesthesiology,5,0,0.0,0,0,0,16564,0,16546,0,0,0,0.0,0,0.0,0.0,0,0,0.0,22,0.9,1:1,0,ANE2,Wednesday
2024-03-14,icu,18,18,1.0,80,33,31,0,0,0,0,16,70,0.23,2,0.13,0.3,18,0,0.0,34,1.0,1:1,Nervous System,ICU5,Thursday
2024-03-15,psychiatry,9,0,0.0,113,20,5,0,0,0,0,20,20,1.0,4,0.2,0.0,19,0,0.0,56,0.6,1:1,Nervous System,PSY19,Friday
2024-03-16,physical_therapy,18,0,0.0,0,33,0,2836,0,2819,0,45,78,0.58,0,0.0,0.0,16,0,0.0,55,1.0,1:4,0,PHY18,Saturday
2024-03-17,resp_therapy,35,0,0.26,0,18,0,2436,0,2425,0,12,39,0.31,0,0.0,0.0,14,1,0.07,13,0.9,1:1,0,RES21,Sunday
2024-03-18,nutrition_diet,8,0,0.0,0,0,0,2559,0,2553,0,0,0,0.0,0,0.0,0.0,13,1,0.08,0,0.0,1:1,0,NUT11,Monday
2024-03-19,pharmacy,15,0,0.0,0,0,0,15083,0,15073,0,0,0,0.0,0,0.0,0.0,0,0,0.0,56,0.9,1:3,0,PHA17,Tuesday
2024-03-20,laboratory,14,0,0.0,0,0,0,9864,0,9850,0,0,0,0.0,0,0.0,0.0,0,0,0.0,38,0.7,1:3,0,LAB8,Wednesday
2024-03-21,infection_control,15,0,0.2,0,10,0,0,0,0,0,0,0,0.83,1,0.03,0.0,0,0,0.0,0,0.0,1:2,0,INF6,Thursday
2024-03-22,medical_records,25,0,0.0,0,0,0,17151,0,17141,0,0,0,0.0,0,0.0,0.0,14,1,0.07,0,0.0,1:1,0,MED9,Friday
2024-03-23,admin,45,0,0.0,0,0,0,6673,0,6671,0,0,0,0.0,0,0.0,0.0,12,0,0.0,0,0.0,1:4,0,ADM1,Saturday
2024-03-24,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,17,1,0.06,0,0.0,0,0,SEC22,Sunday
2024-03-25,emergency,16,0,0.0,0,28,58,0,0,0,0,30,30,1.0,0,0.0,0.0,10,1,0.1,29,0.8,1:1,Lab Tests,EME4,Monday
2024-03-26,internal_med,39,0,0.0,59,28,43,0,0,0,0,30,30,1.0,0,0.05,0.0,17,1,0.06,12,0.8,1:1,Cancer,INT7,Tuesday
2024-03-27,surgery,0,14,1.0,44,25,0,17132,0,17126,0,10,67,0.15,4,0.06,0.2,16,0,0.0,57,0.8,1:3,Critical Care,SUR23,Wednesday
2024-03-28,pediatric,21,0,0.0,124,36,55,0,0,0,0,53,68,0.78,2,0.0,0.0,13,1,0.08,39,0.7,1:3,Accident,PED16,Thursday
2024-03-29,obgyn,9,0,0.0,119,35,49,0,0,0,0,61,72,0.85,2,0.03,0.0,15,0,0.0,31,0.9,1:4,Child Health,OBG12,Friday
2024-03-30,cardio,34,0,0.0,23,8,21,0,0,0,0,21,21,1.0,0,0.0,0.0,14,1,0.07,13,0.6,1:2,Elective Procedure,CAR3,Saturday
2024-03-31,orthopedic,20,20,1.0,96,2,0,0,0,0,0,14,69,0.2,2,0.15,0.3,16,1,0.06,47,0.5,1:2,Mental Health,ORT14,Sunday
2024-04-01,neurology,33,7,0.21,78,7,0,0,0,0,0,9,23,0.39,2,0.04,0.3,11,1,0.09,36,0.6,1:4,Imaging,NEU10,Monday
2024-04-02,oncology,22,0,0.0,50,19,22,0,0,0,0,22,22,1.0,1,0.05,0.0,13,0,0.0,21,1.0,1:3,Prenatal,ONC13,Tuesday
2024-04-03,radiology,27,0,0.0,0,0,0,18524,0,18519,0,0,0,0.0,0,0.0,0.0,0,0,0.0,27,0.5,1:2,0,RAD20,Wednesday
2024-04-04,pathology,29,0,0.0,0,0,0,4354,0,4336,0,0,0,0.0,0,0.0,0.0,0,0,0.0,48,0.6,1:2,0,PAT15,Thursday
2024-04-05,anesthesiology,43,0,0.0,0,0,0,8352,0,8342,0,0,0,0.0,0,0.0,0.0,0,0,0.0,46,1.0,1:2,0,ANE2,Friday
2024-04-06,icu,35,0,0.0,101,13,40,0,0,0,0,13,13,1.0,1,0.02,0.0,11,0,0.0,39,0.7,1:1,Elective Procedure,ICU5,Saturday
2024-04-07,psychiatry,5,5,1.0,38,12,37,0,0,0,0,33,54,0.61,0,0.19,0.1,14,1,0.07,52,0.7,1:3,Pre/Post Surgery,PSY19,Sunday
2024-04-08,physical_therapy,6,0,0.0,0,11,0,2977,0,2968,0,25,34,0.74,0,0.0,0.0,18,0,0.0,15,0.7,1:4,0,PHY18,Monday
2024-04-09,resp_therapy,44,0,0.14,0,36,0,6821,0,6802,0,23,65,0.35,0,0.0,0.0,17,1,0.06,47,0.8,1:2,0,RES21,Tuesday
2024-01-01,nutrition_diet,46,0,0.0,0,0,0,18747,0,18733,0,0,0,0.0,0,0.0,0.0,14,0,0.0,0,0.0,1:3,0,NUT11,Monday
2024-01-02,pharmacy,44,0,0.0,0,0,0,3258,0,3243,0,0,0,0.0,0,0.0,0.0,0,0,0.0,43,0.7,1:4,0,PHA17,Tuesday
2024-01-03,laboratory,17,0,0.0,0,0,0,1266,0,1264,0,0,0,0.0,0,0.0,0.0,0,0,0.0,34,0.9,1:4,0,LAB8,Wednesday
2024-01-04,infection_control,21,0,0.0,0,14,0,0,0,0,0,0,0,1.0,4,0.14,0.0,0,0,0.0,0,0.0,1:2,0,INF6,Thursday
2024-01-05,medical_records,23,0,0.0,0,0,0,3868,0,3860,0,0,0,0.0,0,0.0,0.0,15,0,0.0,0,0.0,1:2,0,MED9,Friday
2024-01-06,admin,30,0,0.0,0,0,0,12360,0,12344,0,0,0,0.0,0,0.0,0.0,15,1,0.07,0,0.0,1:1,0,ADM1,Saturday
2024-01-07,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,17,1,0.06,0,0.0,0,0,SEC22,Sunday
2024-01-08,emergency,40,0,0.0,0,13,5,0,0,0,0,26,26,1.0,0,0.0,0.0,10,1,0.1,37,0.8,1:3,Imaging,EME4,Monday
2024-01-09,internal_med,24,9,0.38,50,38,52,0,0,0,0,30,77,0.39,1,0.03,0.1,13,0,0.0,20,0.9,1:2,Nervous System,INT7,Tuesday
2024-01-10,surgery,0,3,0.06,19,9,0,10663,0,10647,0,43,55,0.78,2,0.16,0.1,17,1,0.06,14,1.0,1:3,Cancer,SUR23,Wednesday
2024-01-11,pediatric,8,8,1.0,38,9,29,0,0,0,0,29,54,0.54,0,0.09,0.1,11,1,0.09,36,0.7,1:1,Joint Issues,PED16,Thursday
2024-01-12,obgyn,36,0,0.0,11,15,26,0,0,0,0,45,45,1.0,0,0.2,0.0,14,1,0.07,19,0.8,1:4,Lab Tests,OBG12,Friday
2024-01-13,cardio,35,0,0.0,122,11,39,0,0,0,0,7,18,0.39,2,0.05,0.0,12,1,0.08,40,0.7,1:3,Accident,CAR3,Saturday
2024-01-14,orthopedic,34,7,0.21,129,21,0,0,0,0,0,19,47,0.4,2,0.02,0.1,11,0,0.0,17,0.9,1:4,Cancer,ORT14,Sunday
2024-01-15,neurology,8,0,0.0,20,7,0,0,0,0,0,39,39,1.0,4,0.01,0.0,15,0,0.0,15,0.6,1:2,Joint Issues,NEU10,Monday
2024-01-16,oncology,30,14,0.47,89,17,33,0,0,0,0,46,77,0.6,2,0.16,0.2,15,1,0.07,55,1.0,1:3,Cancer,ONC13,Tuesday
2024-01-17,radiology,9,0,0.0,0,0,0,17022,0,17008,0,0,0,0.0,0,0.0,0.0,0,0,0.0,25,0.8,1:1,0,RAD20,Wednesday
2024-01-18,pathology,37,0,0.0,0,0,0,10669,0,10663,0,0,0,0.0,0,0.0,0.0,0,0,0.0,49,0.6,1:1,0,PAT15,Thursday
2024-01-19,anesthesiology,49,0,0.0,0,0,0,12542,0,12539,0,0,0,0.0,0,0.0,0.0,0,0,0.0,22,0.6,1:4,0,ANE2,Friday
2024-01-20,icu,37,2,0.05,38,29,27,0,0,0,0,45,76,0.59,2,0.04,0.0,11,1,0.09,35,0.8,1:3,Critical Care,ICU5,Saturday
2024-01-21,psychiatry,18,0,0.0,119,22,58,0,0,0,0,28,28,1.0,3,0.08,0.0,17,1,0.06,30,0.8,1:3,Cancer,PSY19,Sunday
2024-01-22,physical_therapy,43,0,1.0,0,6,0,18491,0,18484,0,22,71,0.31,0,0.0,0.0,11,0,0.0,34,0.6,1:3,0,PHY18,Monday
2024-01-23,resp_therapy,25,0,0.32,0,27,0,2698,0,2683,0,33,68,0.49,0,0.0,0.0,12,1,0.08,31,1.0,1:1,0,RES21,Tuesday
2024-01-24,nutrition_diet,8,0,0.0,0,0,0,16625,0,16614,0,0,0,0.0,0,0.0,0.0,18,1,0.06,0,0.0,1:4,0,NUT11,Wednesday
2024-01-25,pharmacy,19,0,0.0,0,0,0,19899,0,19893,0,0,0,0.0,0,0.0,0.0,0,0,0.0,40,0.6,1:3,0,PHA17,Thursday
2024-01-26,laboratory,29,0,0.0,0,0,0,1806,0,1792,0,0,0,0.0,0,0.0,0.0,0,0,0.0,16,1.0,1:1,0,LAB8,Friday
2024-01-27,infection_control,36,0,0.11,0,7,0,0,0,0,0,0,0,0.42,0,0.01,0.0,0,0,0.0,0,0.0,1:3,0,INF6,Saturday
2024-01-28,medical_records,17,0,0.0,0,0,0,12556,0,12553,0,0,0,0.0,0,0.0,0.0,15,0,0.0,0,0.0,1:2,0,MED9,Sunday
2024-01-29,admin,18,0,0.0,0,0,0,3722,0,3710,0,0,0,0.0,0,0.0,0.0,12,0,0.0,0,0.0,1:1,0,ADM1,Monday
2024-01-30,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,14,0,0.0,0,0.0,0,0,SEC22,Tuesday
2024-01-31,emergency,11,11,1.0,0,8,6,0,0,0,0,40,59,0.68,0,0.0,0.0,10,0,0.0,39,0.5,1:3,Critical Care,EME4,Wednesday
2024-02-01,internal_med,24,24,1.0,27,9,5,0,0,0,0,17,74,0.23,3,0.17,0.3,13,1,0.08,35,0.9,1:2,Cancer,INT7,Thursday
2024-02-02,surgery,0,0,0.0,129,28,0,2899,0,2885,0,28,28,1.0,4,0.13,0.0,17,1,0.06,54,0.7,1:3,Cancer,SUR23,Friday
2024-02-03,pediatric,20,0,0.0,75,21,55,0,0,0,0,21,21,1.0,4,0.01,0.0,17,1,0.06,10,0.5,1:4,Imaging,PED16,Saturday
2024-02-04,obgyn,27,0,0.0,45,32,24,0,0,0,0,19,45,0.42,0,0.18,0.0,19,1,0.05,35,0.8,1:3,Accident,OBG12,Sunday
2024-02-05,cardio,44,22,0.5,55,26,11,0,0,0,0,27,75,0.36,3,0.08,0.3,13,1,0.08,31,0.7,1:2,Cancer,CAR3,Monday
2024-02-06,orthopedic,32,0,0.0,133,2,0,0,0,0,0,62,62,1.0,2,0.1,0.0,13,1,0.08,28,0.6,1:2,Imaging,ORT14,Tuesday
2024-02-07,neurology,47,0,0.0,41,6,0,0,0,0,0,17,17,1.0,1,0.19,0.0,14,0,0.0,41,0.9,1:1,Chronic Illness,NEU10,Wednesday
2024-02-08,oncology,16,0,0.0,91,34,15,0,0,0,0,59,59,1.0,3,0.15,0.0,15,0,0.0,19,1.0,1:4,Rehabilitation,ONC13,Thursday
2024-02-09,radiology,43,0,0.0,0,0,0,7890,0,7871,0,0,0,0.0,0,0.0,0.0,0,0,0.0,23,0.6,1:2,0,RAD20,Friday
2024-02-10,pathology,6,0,0.0,0,0,0,10070,0,10057,0,0,0,0.0,0,0.0,0.0,0,0,0.0,30,0.6,1:2,0,PAT15,Saturday
2024-02-11,anesthesiology,11,0,0.0,0,0,0,3550,0,3533,0,0,0,0.0,0,0.0,0.0,0,0,0.0,35,0.5,1:2,0,ANE2,Sunday
2024-02-12,icu,11,11,1.0,147,37,25,0,0,0,0,12,71,0.17,3,0.13,0.2,16,1,0.06,29,0.7,1:3,Mental Health,ICU5,Monday
2024-02-13,psychiatry,28,0,0.0,88,39,13,0,0,0,0,31,58,0.53,4,0.06,0.0,16,0,0.0,35,0.7,1:3,Lab Tests,PSY19,Tuesday
2024-02-14,physical_therapy,23,0,0.96,0,37,0,7775,0,7764,0,12,71,0.17,0,0.0,0.0,12,1,0.08,45,0.8,1:3,0,PHY18,Wednesday
2024-02-15,resp_therapy,9,0,1.0,0,34,0,11501,0,11494,0,18,69,0.26,0,0.0,0.0,17,0,0.0,16,0.6,1:3,0,RES21,Thursday
2024-02-16,nutrition_diet,22,0,0.0,0,0,0,1136,0,1119,0,0,0,0.0,0,0.0,0.0,13,1,0.08,0,0.0,1:1,0,NUT11,Friday
2024-02-17,pharmacy,49,0,0.0,0,0,0,4148,0,4139,0,0,0,0.0,0,0.0,0.0,0,0,0.0,31,0.7,1:2,0,PHA17,Saturday
2024-02-18,laboratory,31,0,0.0,0,0,0,18990,0,18987,0,0,0,0.0,0,0.0,0.0,0,0,0.0,17,0.8,1:3,0,LAB8,Sunday
2024-02-19,infection_control,19,0,0.89,0,3,0,0,0,0,0,0,0,0.39,2,0.11,0.0,0,0,0.0,0,0.0,1:3,0,INF6,Monday
2024-02-20,medical_records,19,0,0.0,0,0,0,1211,0,1199,0,0,0,0.0,0,0.0,0.0,13,0,0.0,0,0.0,1:4,0,MED9,Tuesday
2024-02-21,admin,22,0,0.0,0,0,0,1177,0,1174,0,0,0,0.0,0,0.0,0.0,16,1,0.06,0,0.0,1:2,0,ADM1,Wednesday
2024-02-22,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,18,1,0.06,0,0.0,0,0,SEC22,Thursday
2024-02-23,emergency,34,0,0.0,0,2,34,0,0,0,0,24,24,1.0,0,0.0,0.0,16,0,0.0,37,0.8,1:4,Imaging,EME4,Friday
2024-02-24,internal_med,46,0,0.0,127,32,41,0,0,0,0,37,37,1.0,4,0.12,0.0,19,1,0.05,49,0.8,1:4,Lab Tests,INT7,Saturday
2024-02-25,surgery,0,0,0.0,14,35,0,13263,0,13249,0,25,35,0.71,3,0.08,0.0,16,1,0.06,41,0.6,1:1,Cancer,SUR23,Sunday
2024-02-26,pediatric,48,20,0.42,84,10,59,0,0,0,0,26,56,0.46,0,0.02,0.4,13,0,0.0,46,0.9,1:1,Critical Care,PED16,Monday
2024-02-27,obgyn,31,0,0.0,22,29,55,0,0,0,0,48,56,0.86,4,0.03,0.0,11,0,0.0,31,0.8,1:1,Lab Tests,OBG12,Tuesday
2024-02-28,cardio,24,0,0.0,15,21,47,0,0,0,0,20,21,0.95,1,0.18,0.0,11,0,0.0,27,0.6,1:3,Pre/Post Surgery,CAR3,Wednesday
2024-02-29,orthopedic,20,0,0.0,28,12,0,0,0,0,0,14,14,1.0,3,0.19,0.0,13,0,0.0,31,0.7,1:2,Breathing Disorders,ORT14,Thursday
2024-03-01,neurology,15,0,0.0,111,31,0,0,0,0,0,43,43,1.0,4,0.1,0.0,14,1,0.07,21,0.9,1:3,Accident,NEU10,Friday
2024-03-02,oncology,42,1,0.02,142,3,58,0,0,0,0,39,43,0.91,4,0.13,0.0,13,0,0.0,24,0.7,1:3,Cancer,ONC13,Saturday
2024-03-03,radiology,20,0,0.0,0,0,0,17831,0,17823,0,0,0,0.0,0,0.0,0.0,0,0,0.0,35,0.8,1:2,0,RAD20,Sunday
2024-03-04,pathology,43,0,0.0,0,0,0,8415,0,8413,0,0,0,0.0,0,0.0,0.0,0,0,0.0,36,0.8,1:4,0,PAT15,Monday
2024-03-05,anesthesiology,11,0,0.0,0,0,0,14886,0,14871,0,0,0,0.0,0,0.0,0.0,0,0,0.0,29,0.6,1:4,0,ANE2,Tuesday
2024-03-06,icu,36,18,0.5,10,36,11,0,0,0,0,22,76,0.29,3,0.04,0.2,17,0,0.0,30,0.6,1:3,Chronic Illness,ICU5,Wednesday
2024-03-07,psychiatry,27,0,0.0,28,4,11,0,0,0,0,41,41,1.0,3,0.02,0.0,16,1,0.06,44,0.7,1:3,Pre/Post Surgery,PSY19,Thursday
2024-03-08,physical_therapy,13,0,0.0,0,19,0,5635,0,5628,0,35,35,1.0,0,0.0,0.0,19,1,0.05,55,0.5,1:1,0,PHY18,Friday
2024-03-09,resp_therapy,12,0,0.08,0,3,0,8520,0,8502,0,8,12,0.67,0,0.0,0.0,15,1,0.07,14,0.7,1:4,0,RES21,Saturday
2024-03-10,nutrition_diet,49,0,0.0,0,0,0,8316,0,8312,0,0,0,0.0,0,0.0,0.0,14,0,0.0,0,0.0,1:2,0,NUT11,Sunday
2024-03-11,pharmacy,13,0,0.0,0,0,0,16162,0,16156,0,0,0,0.0,0,0.0,0.0,0,0,0.0,42,0.8,1:3,0,PHA17,Monday
2024-03-12,laboratory,31,0,0.0,0,0,0,15043,0,15028,0,0,0,0.0,0,0.0,0.0,0,0,0.0,53,0.7,1:1,0,LAB8,Tuesday
2024-03-13,infection_control,9,0,0.0,0,20,0,0,0,0,0,0,0,1.0,0,0.15,0.0,0,0,0.0,0,0.0,1:4,0,INF6,Wednesday
2024-03-14,medical_records,43,0,0.0,0,0,0,2786,0,2783,0,0,0,0.0,0,0.0,0.0,18,0,0.0,0,0.0,1:2,0,MED9,Thursday
2024-03-15,admin,29,0,0.0,0,0,0,5787,0,5779,0,0,0,0.0,0,0.0,0.0,19,0,0.0,0,0.0,1:2,0,ADM1,Friday
2024-03-16,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,16,0,0.0,0,0.0,0,0,SEC22,Saturday
2024-03-17,emergency,12,0,0.0,0,37,24,0,0,0,0,60,60,1.0,0,0.0,0.0,14,1,0.07,54,0.9,1:2,Cancer,EME4,Sunday
2024-03-18,internal_med,16,0,0.0,121,19,29,0,0,0,0,42,42,1.0,2,0.1,0.0,13,1,0.08,18,0.5,1:2,Critical Care,INT7,Monday
2024-03-19,surgery,0,0,0.0,124,33,0,16937,0,16929,0,51,75,0.68,2,0.12,0.0,18,0,0.0,45,0.9,1:3,Critical Care,SUR23,Tuesday
2024-03-20,pediatric,6,0,0.0,115,30,59,0,0,0,0,38,38,1.0,2,0.07,0.0,16,0,0.0,24,0.7,1:3,Child Health,PED16,Wednesday
2024-03-21,obgyn,9,9,1.0,77,15,19,0,0,0,0,22,64,0.34,3,0.12,0.1,16,1,0.06,25,0.9,1:2,Pre/Post Surgery,OBG12,Thursday
2024-03-22,cardio,10,0,0.0,118,4,41,0,0,0,0,17,17,1.0,2,0.06,0.0,14,1,0.07,57,1.0,1:4,Pre/Post Surgery,CAR3,Friday
2024-03-23,orthopedic,5,5,1.0,133,15,0,0,0,0,0,19,68,0.28,0,0.17,0.1,12,0,0.0,37,0.7,1:2,Elective Procedure,ORT14,Saturday
2024-03-24,neurology,40,0,0.0,92,8,0,0,0,0,0,17,17,1.0,0,0.06,0.0,17,1,0.06,58,0.6,1:2,Nervous System,NEU10,Sunday
2024-03-25,oncology,7,0,0.0,142,19,36,0,0,0,0,19,19,1.0,1,0.19,0.0,10,1,0.1,24,0.6,1:2,Critical Care,ONC13,Monday
2024-03-26,radiology,41,0,0.0,0,0,0,5172,0,5162,0,0,0,0.0,0,0.0,0.0,0,0,0.0,22,0.5,1:3,0,RAD20,Tuesday
2024-03-27,pathology,42,0,0.0,0,0,0,4204,0,4188,0,0,0,0.0,0,0.0,0.0,0,0,0.0,59,0.8,1:3,0,PAT15,Wednesday
2024-03-28,anesthesiology,27,0,0.0,0,0,0,3446,0,3435,0,0,0,0.0,0,0.0,0.0,0,0,0.0,52,0.5,1:2,0,ANE2,Thursday
2024-03-29,icu,12,3,0.25,138,22,44,0,0,0,0,17,42,0.4,4,0.06,0.1,15,0,0.0,35,0.8,1:3,Breathing Disorders,ICU5,Friday
2024-03-30,psychiatry,38,16,0.42,63,3,17,0,0,0,0,7,26,0.27,1,0.04,0.6,14,1,0.07,15,0.5,1:4,Prenatal,PSY19,Saturday
2024-03-31,physical_therapy,14,0,0.0,0,8,0,10734,0,10722,0,12,12,1.0,0,0.0,0.0,16,1,0.06,12,0.7,1:2,0,PHY18,Sunday
2024-04-01,resp_therapy,44,0,0.0,0,31,0,3750,0,3742,0,57,58,0.98,0,0.0,0.0,11,1,0.09,12,0.7,1:4,0,RES21,Monday
2024-04-02,nutrition_diet,14,0,0.0,0,0,0,15487,0,15470,0,0,0,0.0,0,0.0,0.0,13,0,0.0,0,0.0,1:4,0,NUT11,Tuesday
2024-04-03,pharmacy,21,0,0.0,0,0,0,5689,0,5687,0,0,0,0.0,0,0.0,0.0,0,0,0.0,32,0.8,1:1,0,PHA17,Wednesday
2024-04-04,laboratory,9,0,0.0,0,0,0,6353,0,6337,0,0,0,0.0,0,0.0,0.0,0,0,0.0,13,0.6,1:4,0,LAB8,Thursday
2024-04-05,infection_control,25,0,0.0,0,23,0,0,0,0,0,0,0,1.0,4,0.01,0.0,0,0,0.0,0,0.0,1:4,0,INF6,Friday
2024-04-06,medical_records,30,0,0.0,0,0,0,16858,0,16841,0,0,0,0.0,0,0.0,0.0,11,0,0.0,0,0.0,1:4,0,MED9,Saturday
2024-04-07,admin,44,0,0.0,0,0,0,5989,0,5979,0,0,0,0.0,0,0.0,0.0,14,1,0.07,0,0.0,1:1,0,ADM1,Sunday
2024-04-08,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,18,0,0.0,0,0.0,0,0,SEC22,Monday
2024-04-09,emergency,22,0,0.0,0,23,50,0,0,0,0,23,23,1.0,0,0.0,0.0,17,1,0.06,54,0.9,1:1,Imaging,EME4,Tuesday
2024-01-01,internal_med,47,6,0.13,108,15,31,0,0,0,0,38,59,0.64,0,0.07,0.1,14,0,0.0,36,0.8,1:3,Imaging,INT7,Monday
2024-01-02,surgery,0,11,1.0,142,20,0,19487,0,19477,0,7,52,0.13,0,0.09,0.2,19,0,0.0,21,0.7,1:2,Critical Care,SUR23,Tuesday
2024-01-03,pediatric,46,0,0.0,132,20,38,0,0,0,0,25,42,0.6,3,0.02,0.0,18,0,0.0,10,1.0,1:3,Critical Care,PED16,Wednesday
2024-01-04,obgyn,41,0,0.0,125,19,55,0,0,0,0,19,19,1.0,0,0.15,0.0,18,1,0.06,39,0.9,1:1,Rehabilitation,OBG12,Thursday
2024-01-05,cardio,28,28,1.0,97,28,33,0,0,0,0,12,68,0.18,0,0.14,0.4,15,0,0.0,49,0.6,1:3,Rehabilitation,CAR3,Friday
2024-01-06,orthopedic,41,0,0.0,33,12,0,0,0,0,0,42,42,1.0,1,0.19,0.0,15,1,0.07,13,0.8,1:1,Pre/Post Surgery,ORT14,Saturday
2024-01-07,neurology,11,0,0.0,29,27,0,0,0,0,0,33,33,1.0,3,0.14,0.0,17,1,0.06,42,0.7,1:3,Mental Health,NEU10,Sunday
2024-01-08,oncology,35,0,0.0,94,32,22,0,0,0,0,43,55,0.78,1,0.02,0.0,10,1,0.1,21,0.9,1:4,Critical Care,ONC13,Monday
2024-01-09,radiology,38,0,0.0,0,0,0,19556,0,19546,0,0,0,0.0,0,0.0,0.0,0,0,0.0,28,0.5,1:3,0,RAD20,Tuesday
2024-01-10,pathology,45,0,0.0,0,0,0,3796,0,3784,0,0,0,0.0,0,0.0,0.0,0,0,0.0,27,0.6,1:1,0,PAT15,Wednesday
2024-01-11,anesthesiology,30,0,0.0,0,0,0,13258,0,13239,0,0,0,0.0,0,0.0,0.0,0,0,0.0,26,1.0,1:4,0,ANE2,Thursday
2024-01-12,icu,18,0,0.0,136,17,57,0,0,0,0,39,39,1.0,4,0.15,0.0,14,1,0.07,38,0.6,1:1,Rehabilitation,ICU5,Friday
2024-01-13,psychiatry,15,0,0.0,23,28,47,0,0,0,0,26,45,0.58,1,0.05,0.0,12,1,0.08,55,0.7,1:2,Joint Issues,PSY19,Saturday
2024-01-14,physical_therapy,7,0,0.0,0,25,0,19404,0,19389,0,28,28,1.0,0,0.0,0.0,11,0,0.0,24,0.5,1:1,0,PHY18,Sunday
2024-01-15,resp_therapy,17,0,0.0,0,13,0,3114,0,3105,0,14,14,1.0,0,0.0,0.0,15,0,0.0,30,0.6,1:2,0,RES21,Monday
2024-01-16,nutrition_diet,30,0,0.0,0,0,0,11623,0,11619,0,0,0,0.0,0,0.0,0.0,15,1,0.07,0,0.0,1:1,0,NUT11,Tuesday
2024-01-17,pharmacy,11,0,0.0,0,0,0,12219,0,12201,0,0,0,0.0,0,0.0,0.0,0,0,0.0,44,0.6,1:3,0,PHA17,Wednesday
2024-01-18,laboratory,31,0,0.0,0,0,0,1603,0,1595,0,0,0,0.0,0,0.0,0.0,0,0,0.0,18,1.0,1:2,0,LAB8,Thursday
2024-01-19,infection_control,21,0,0.0,0,19,0,0,0,0,0,0,0,0.87,0,0.13,0.0,0,0,0.0,0,0.0,1:4,0,INF6,Friday
2024-01-20,medical_records,16,0,0.0,0,0,0,1582,0,1570,0,0,0,0.0,0,0.0,0.0,11,1,0.09,0,0.0,1:2,0,MED9,Saturday
2024-01-21,admin,20,0,0.0,0,0,0,13861,0,13847,0,0,0,0.0,0,0.0,0.0,17,1,0.06,0,0.0,1:2,0,ADM1,Sunday
2024-01-22,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,11,0,0.0,0,0.0,0,0,SEC22,Monday
2024-01-23,emergency,11,0,0.0,0,36,21,0,0,0,0,58,65,0.89,0,0.0,0.0,12,1,0.08,21,0.5,1:1,Chronic Illness,EME4,Tuesday
2024-01-24,internal_med,16,0,0.0,36,37,10,0,0,0,0,51,73,0.7,2,0.19,0.0,18,1,0.06,38,0.7,1:2,Pre/Post Surgery,INT7,Wednesday
